ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Tissue	Gender	group	direction
GO:0032306	regulation of prostaglandin secretion	6/1285	13/12665	0.461538461538462	4.54893744387908	4.30186039539037	0.000986426094212468	0.00657784516191491	0.00462834580150784	Il1a/Il1b/Map2k6/P2rx7/Pla2g4a/Tnfrsf11a	6	Liver	Male	WT	Up
GO:0032490	detection of molecule of bacterial origin	6/1285	13/12665	0.461538461538462	4.54893744387908	4.30186039539037	0.000986426094212468	0.00657784516191491	0.00462834580150784	Casp4/Tlr1/Tlr4/Tlr6/Tlr9/Trem2	6	Liver	Male	WT	Up
GO:0032494	response to peptidoglycan	6/1285	13/12665	0.461538461538462	4.54893744387908	4.30186039539037	0.000986426094212468	0.00657784516191491	0.00462834580150784	C5ar1/Camp/Card9/Irak3/Nlrp3/Trem2	6	Liver	Male	WT	Up
GO:0032717	negative regulation of interleukin-8 production	6/1285	13/12665	0.461538461538462	4.54893744387908	4.30186039539037	0.000986426094212468	0.00657784516191491	0.00462834580150784	Anxa1/Arrb1/Elane/Klf4/Ptpn22/Tlr6	6	Liver	Male	WT	Up
GO:0034163	regulation of toll-like receptor 9 signaling pathway	6/1285	13/12665	0.461538461538462	4.54893744387908	4.30186039539037	0.000986426094212468	0.00657784516191491	0.00462834580150784	Ppt1/Ptpn22/Rab7b/Rsad2/Tlr9/Treml4	6	Liver	Male	WT	Up
GO:0035821	modulation of process of another organism	6/1285	13/12665	0.461538461538462	4.54893744387908	4.30186039539037	0.000986426094212468	0.00657784516191491	0.00462834580150784	Bcl2l11/Camp/Clec7a/F2rl1/S100a9/Syk	6	Liver	Male	WT	Up
GO:0043383	negative T cell selection	6/1285	13/12665	0.461538461538462	4.54893744387908	4.30186039539037	0.000986426094212468	0.00657784516191491	0.00462834580150784	Cd28/Cd3e/Cd74/Dock2/Ptprc/Spn	6	Liver	Male	WT	Up
GO:0030336	negative regulation of cell migration	42/1285	254/12665	0.165354330708661	1.62973743068109	3.40673899871188	0.000992344489124957	0.0066089135519388	0.00465020634230611	Abhd2/Abr/Acvrl1/Adamts9/Aif1/Akt1/Arhgdib/Cd300a/Cd63/Cd74/Cx3cl1/Cxcl13/Cygb/Cyp1b1/Dcn/Emilin2/Evl/Gdf2/Gja1/Ifitm1/Igfbp3/Klf4/Klrk1/Mef2c/Nedd9/Notch1/Nrg1/Patz1/Pdgfb/Ptger4/Ptprm/Rap2b/Sema6d/Serpine1/Slamf8/Sp100/Stk24/Tgfb1/Tgfbr3/Thbs1/Tnf/Zeb2	42	Liver	Male	WT	Up
GO:0010817	regulation of hormone levels	64/1285	429/12665	0.149184149184149	1.47036361822354	3.33049294588122	0.00100348868818017	0.00667466240249626	0.0046964689722314	Abcb1a/Abcg1/Ace/Acvr2b/Aldh1a3/Alox5/Anxa1/Anxa5/Arhgef7/Arrb1/Atp1a1/Btk/C1qtnf1/Ccl5/Cd38/Clcf1/Ctsb/Ctsk/Cyp17a1/Cyp1b1/Cyp26b1/Dab2/Dkk3/Egr1/Enpp1/F2rl1/Fbn1/Ffar4/Fgfr1/Gja1/Igf1r/Igfbp3/Il1b/Irs2/Kcnb1/Kcnq1/Lepr/Lyn/Map4k4/Myo5a/Nfkb1/Nrg1/Oxct1/Pax8/Pdgfra/Pnpla2/Por/Prkcb/Ptger4/Rab11fip5/Rab8b/Rbp1/Runx1/Slc7a5/Slc7a8/Sox4/Stim1/Sult1e1/Sult2a7/Tbc1d1/Tnf/Trpm2/Ucp2/Ugt2b37	64	Liver	Male	WT	Up
GO:0002691	regulation of cellular extravasation	11/1285	38/12665	0.289473684210526	2.85306164243293	3.84412461942331	0.00102033050792074	0.00676097791107073	0.00475720284660545	Abr/Ccl2/Ccr2/Elane/Fut4/Gcnt1/Lyve1/Pecam1/Ptafr/Ptger4/Ripk3	11	Liver	Male	WT	Up
GO:0033028	myeloid cell apoptotic process	11/1285	38/12665	0.289473684210526	2.85306164243293	3.84412461942331	0.00102033050792074	0.00676097791107073	0.00475720284660545	Anxa1/Ccl5/Ccr5/Cd44/Clec5a/Cxcr2/Fcer1g/Itgam/Mef2c/Pik3cd/Plekho2	11	Liver	Male	WT	Up
GO:0072538	T-helper 17 type immune response	11/1285	38/12665	0.289473684210526	2.85306164243293	3.84412461942331	0.00102033050792074	0.00676097791107073	0.00475720284660545	Batf/Card9/Clec4n/Clec7a/Irf4/Ly9/Nlrp3/Notch1/Pf4/Slamf6/Tgfb1	11	Liver	Male	WT	Up
GO:1901136	carbohydrate derivative catabolic process	38/1285	224/12665	0.169642857142857	1.67200528071151	3.40984732234426	0.00104215862675651	0.00689690854125872	0.00485284723257694	Ampd3/Aoah/App/Btk/Cd44/Chi3l1/Chil3/Ddit4/Eno1b/Enpp1/Entpd1/Galc/Galns/Gusb/Hexa/Hexb/Hgsnat/Hk1/Hk2/Hk3/Hmmr/Hpse/Ier3/Lyve1/Mmp12/Nt5c2/Nt5e/P2rx7/Pde4d/Pfkp/Pkm/Prkcd/Psap/Renbp/Slc2a6/Tgfb1/Ucp2/Upp2	38	Liver	Male	WT	Up
GO:0030203	glycosaminoglycan metabolic process	18/1285	81/12665	0.222222222222222	2.19022913964548	3.611017698233	0.00105559015973487	0.00697699893991008	0.00490920095499129	Cd44/Chpf/Chst11/Cln6/Ednra/Galns/Gusb/Hexa/Hexb/Hmmr/Hpse/Il1b/Itih2/Lyve1/Nfkb1/Pdgfb/Ptger4/Tgfb1	18	Liver	Male	WT	Up
GO:0051090	regulation of DNA-binding transcription factor activity	48/1285	302/12665	0.158940397350993	1.5665215038524	3.34829581411204	0.00109296746227089	0.00720824759403583	0.00507191362321039	Acod1/Adcy1/Aim2/Akt1/Anxa3/Arhgef2/Arrb1/Card11/Card9/Cd40/Cd84/Clec7a/Clu/Cmklr1/Cyp1b1/Enpp1/Flna/Havcr2/Hck/Igf1r/Il18rap/Il1b/Irak3/Klf4/Ltf/Nlrp3/Plcg2/Ppp2cb/Prkch/Ptgis/Pycard/Rab7b/Ripk3/Ripk4/Sik1/Slco3a1/Sp100/Spi1/Sting1/Syk/Tacc3/Tgfbr3/Tlr4/Tnf/Tnfaip3/Tnfrsf11a/Trim30a/Tut4	48	Liver	Male	WT	Up
GO:0048066	developmental pigmentation	12/1285	44/12665	0.272727272727273	2.68800848956491	3.76894643412379	0.00109332413964415	0.00720824759403583	0.00507191362321039	Adamts9/Adamtsl4/Bcl2l11/Cd63/Ednra/Enpp1/Lrmda/Mef2c/Myo5a/Rab27a/Tpcn2/Zeb2	12	Liver	Male	WT	Up
GO:0010712	regulation of collagen metabolic process	13/1285	50/12665	0.26	2.56256809338521	3.72002801520879	0.00112048986890498	0.00737808134506068	0.00519141314154221	Ccl2/Ccn2/Cygb/Cyp7a1/Got1/Ltbp1/Notch1/Pdgfb/Serpine1/Tgfb1/Tgfb3/Vim/Vsir	13	Liver	Male	WT	Up
GO:0050792	regulation of viral process	29/1285	158/12665	0.183544303797468	1.80901837166921	3.43855706579802	0.00114159781690594	0.00750765080591776	0.0052825816405567	Apobec3/Axl/Ccl5/Cd74/Ciita/Cxcr4/Dynlt1a/Fam111a/Ifi206/Ifi207/Ifi208/Ifi209/Ifitm1/Ifitm6/Ilf3/Ltf/Ly6e/Notch1/Oas1a/Oas1g/Oas3/Oasl2/Rnasel/Rsad2/Sp100/Tmprss2/Tnf/Top2a/Trim30a	29	Liver	Male	WT	Up
GO:0032692	negative regulation of interleukin-1 production	10/1285	33/12665	0.303030303030303	2.98667609951657	3.83984648849884	0.00116328396961174	0.00763114284065299	0.00536947390183944	Cx3cl1/Elf4/Ffar4/Il1r2/Mefv/Nlrp3/Ptger4/Serpinb1a/Tnfaip3/Trem2	10	Liver	Male	WT	Up
GO:2000406	positive regulation of T cell migration	10/1285	33/12665	0.303030303030303	2.98667609951657	3.83984648849884	0.00116328396961174	0.00763114284065299	0.00536947390183944	Aif1/App/Ccl5/Ccr2/Coro1a/Cxcl13/Itgb3/Pycard/Spn/Stk39	10	Liver	Male	WT	Up
GO:2000146	negative regulation of cell motility	43/1285	264/12665	0.162878787878788	1.60533840349015	3.33993273549458	0.0011857535960882	0.00776883254965155	0.0054663560221794	Abhd2/Abr/Acvrl1/Adamts9/Aif1/Akt1/Arhgdib/Cd300a/Cd63/Cd74/Cx3cl1/Cxcl13/Cygb/Cyp1b1/Dcn/Emilin2/Evl/Gdf2/Gja1/Ifitm1/Igfbp3/Klf4/Klrk1/Mef2c/Nedd9/Notch1/Nrg1/Patz1/Pdgfb/Ptger4/Ptprm/Rap2b/Sema6d/Serpine1/Slamf8/Sp100/Stk24/Tgfb1/Tgfbr3/Thbs1/Tnf/Was/Zeb2	43	Liver	Male	WT	Up
GO:0046883	regulation of hormone secretion	37/1285	218/12665	0.169724770642202	1.67281262271088	3.36709923800136	0.00119401314480137	0.00781319324678001	0.00549756938176032	Abcg1/Alox5/Anxa1/Anxa5/Arhgef7/Arrb1/C1qtnf1/Ccl5/Cd38/Clcf1/Dab2/F2rl1/Fbn1/Ffar4/Fgfr1/Gja1/Igfbp3/Il1b/Irs2/Kcnb1/Kcnq1/Lepr/Map4k4/Nrg1/Oxct1/Pax8/Prkcb/Ptger4/Rab11fip5/Rab8b/Runx1/Sox4/Stim1/Tbc1d1/Tnf/Trpm2/Ucp2	37	Liver	Male	WT	Up
GO:0010563	negative regulation of phosphorus metabolic process	52/1285	335/12665	0.155223880597015	1.52989139903595	3.30288626684554	0.00119796109204919	0.00781952712820169	0.00550202606822279	Akt1/Arrb1/Ccnb1/Cd300a/Cdkn2c/Ctdsp2/Ddit4/Enpp1/Entpd1/Gadd45b/Gfra2/Grk2/Heg1/Hgf/Ier3/Igfbp3/Il1b/Iqgap1/Irak3/Irs2/Lpcat1/Lyn/Myadm/Niban1/Ntf3/Pbk/Pde4d/Pdgfb/Pecam1/Pkib/Pkn1/Plek/Prkcd/Prkch/Ptgis/Ptpn22/Ptpn6/Ptprc/Ptpro/Pycard/Rassf2/Rgs2/Samsn1/Sema4d/Sh2d1b1/Sirpa/Slc8a1/Slfn1/Tgfb1/Tnf/Tnfaip3/Ubash3b	52	Liver	Male	WT	Up
GO:0045936	negative regulation of phosphate metabolic process	52/1285	335/12665	0.155223880597015	1.52989139903595	3.30288626684554	0.00119796109204919	0.00781952712820169	0.00550202606822279	Akt1/Arrb1/Ccnb1/Cd300a/Cdkn2c/Ctdsp2/Ddit4/Enpp1/Entpd1/Gadd45b/Gfra2/Grk2/Heg1/Hgf/Ier3/Igfbp3/Il1b/Iqgap1/Irak3/Irs2/Lpcat1/Lyn/Myadm/Niban1/Ntf3/Pbk/Pde4d/Pdgfb/Pecam1/Pkib/Pkn1/Plek/Prkcd/Prkch/Ptgis/Ptpn22/Ptpn6/Ptprc/Ptpro/Pycard/Rassf2/Rgs2/Samsn1/Sema4d/Sh2d1b1/Sirpa/Slc8a1/Slfn1/Tgfb1/Tnf/Tnfaip3/Ubash3b	52	Liver	Male	WT	Up
GO:0061458	reproductive system development	40/1285	241/12665	0.16597510373444	1.63585578894683	3.34890103125172	0.00120235445190041	0.0078384548615818	0.00551534412195703	Abcb1a/Ace/Arrb1/Axl/Bcl2l11/Casp2/Cbl/Ccnd1/Cd44/Cyp1b1/Dmrta1/Flna/Fst/Gfra1/Gja1/Grk2/Hmgb2/Igf1r/Il1a/Lfng/Mmp14/Mmp2/Notch1/Patz1/Pde4d/Pdgfra/Pla2g4a/Plaur/Ppp1r9b/Prlr/Psap/Ptger4/Rarg/Runx1/Serpinb6a/Serpine1/Tcf7/Tifab/Tlr9/Tnc	40	Liver	Male	WT	Up
GO:0006835	dicarboxylic acid transport	18/1285	82/12665	0.219512195121951	2.16351902818639	3.55184660735707	0.00122681293623781	0.00798798298930028	0.00562055606676536	Apba1/Folr2/Gja1/Il1b/Kcnj10/Kcnj8/Lrrc8b/Lrrc8c/Ntrk2/P2rx7/Pak1/Pianp/Prkcd/Slc1a3/Slc3a1/Tnf/Ttyh3/Ucp2	18	Liver	Male	WT	Up
GO:0043200	response to amino acid	22/1285	109/12665	0.201834862385321	1.989290686467	3.48559881822341	0.00123098750962107	0.00800523228065843	0.00563269312430796	Abcb1a/Ccl2/Col5a2/Cybb/Dnmt1/Fyn/Gdf10/Igf1r/Ipo5/Kcnb1/Lyn/Mmp2/Neurl1a/Nqo1/Ntrk2/Pdgfra/Ppp1r9b/Rragd/Slc1a3/Slc7a5/Stambpl1/Tnf	22	Liver	Male	WT	Up
GO:0030856	regulation of epithelial cell differentiation	24/1285	123/12665	0.195121951219512	1.92312802505457	3.45698087617114	0.00124217331525073	0.00806797717628198	0.0056768420921047	Acvrl1/Apold1/Ccnd1/Cd24a/Cdh5/Csf1r/Frzb/Fst/Gdf2/Gdf3/Hey1/Il1a/Il1b/Mmp9/Notch1/Pax8/Prkch/Prkx/Prlr/Prom1/Serpine1/Tlr9/Tnf/Zeb2	24	Liver	Male	WT	Up
GO:0006873	intracellular monoatomic ion homeostasis	60/1285	400/12665	0.15	1.4784046692607	3.26706302744346	0.00124508829896398	0.00807691395916315	0.0056831302488656	App/Atp1a1/Atp1a3/Atp1b3/Atp2a3/Atp6v0d2/Atp6v1b2/C7/Ccl2/Ccl3/Ccl5/Ccr1/Ccr2/Ccr5/Cd40/Cdh5/Clec4b1/Cln6/Clstn1/Coro1a/Cx3cl1/Cxcl9/Cxcr3/Cyba/Dmpk/Ednra/Flna/Gdf2/Hexb/Hmox1/Il1a/Itgb3/Itpr3/Kcnq1/Lck/Lyn/Myo5a/P2rx7/P2ry6/Pde4d/Plcb2/Plcg2/Ppt1/Prkcb/Ptpn6/Ptprc/Slamf8/Slc11a1/Slc1a3/Slc39a6/Slc8a1/Slc9a9/Stim1/Stk39/Tbxas1/Tgfb1/Tpcn2/Trf/Trpm2/Ubash3b	60	Liver	Male	WT	Up
GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	7/1285	18/12665	0.388888888888889	3.83290099437959	4.04147385718664	0.0012652554526197	0.00818749767613833	0.00576093987642275	Batf/Irf4/Ly9/Slamf6/Spn/Tgfb1/Tox	7	Liver	Male	WT	Up
GO:0070168	negative regulation of biomineral tissue development	7/1285	18/12665	0.388888888888889	3.83290099437959	4.04147385718664	0.0012652554526197	0.00818749767613833	0.00576093987642275	Ccr1/Enpp1/Hey1/Notch1/Rflnb/Srgn/Tgfb1	7	Liver	Male	WT	Up
GO:0010758	regulation of macrophage chemotaxis	9/1285	28/12665	0.321428571428571	3.16801000555864	3.85908361746525	0.00128144990250153	0.00824148172589221	0.00579892448139239	C3ar1/C5ar1/Ccl2/Ccl5/Cmklr1/Csf1r/Cx3cl1/Slamf8/Thbs1	9	Liver	Male	WT	Up
GO:0034143	regulation of toll-like receptor 4 signaling pathway	9/1285	28/12665	0.321428571428571	3.16801000555864	3.85908361746525	0.00128144990250153	0.00824148172589221	0.00579892448139239	Acod1/Cd14/F2rl1/Ltf/Lyn/Ptpn22/Rab7b/Ticam2/Trem2	9	Liver	Male	WT	Up
GO:0045671	negative regulation of osteoclast differentiation	9/1285	28/12665	0.321428571428571	3.16801000555864	3.85908361746525	0.00128144990250153	0.00824148172589221	0.00579892448139239	Ccl3/Clec2i/Fbn1/Gpr137b/Gpr55/Inpp5d/Ltf/Pilrb1/Ubash3b	9	Liver	Male	WT	Up
GO:0097205	renal filtration	9/1285	28/12665	0.321428571428571	3.16801000555864	3.85908361746525	0.00128144990250153	0.00824148172589221	0.00579892448139239	Adgrf5/Cyba/Ednra/Emp2/F2rl1/Gja1/Jchain/Pdgfb/Ptpro	9	Liver	Male	WT	Up
GO:1903524	positive regulation of blood circulation	9/1285	28/12665	0.321428571428571	3.16801000555864	3.85908361746525	0.00128144990250153	0.00824148172589221	0.00579892448139239	Adrb2/Atp1a1/Ccn2/Kcnq1/Pde4d/Ptger2/Rgs2/Rgs4/Scn5a	9	Liver	Male	WT	Up
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	15/1285	63/12665	0.238095238095238	2.34667407819159	3.60063352968404	0.00128765300832238	0.0082510414989937	0.00580565099054675	Acer2/Apaf1/Atp2a3/Bcl2l11/Col4a3/Hip1/Ift57/Laptm5/Lck/Nlrp3/Pmaip1/Pycard/S100a8/S100a9/Tnf	15	Liver	Male	WT	Up
GO:0014911	positive regulation of smooth muscle cell migration	15/1285	63/12665	0.238095238095238	2.34667407819159	3.60063352968404	0.00128765300832238	0.0082510414989937	0.00580565099054675	Aif1/Ccl5/Cyp1b1/Egr1/Iqgap1/Itgb3/Myo5a/P2ry6/Pak1/Pde4d/Pdgfb/Ptger4/Sema6d/Tlr4/Tmsb4x	15	Liver	Male	WT	Up
GO:0060760	positive regulation of response to cytokine stimulus	15/1285	63/12665	0.238095238095238	2.34667407819159	3.60063352968404	0.00128765300832238	0.0082510414989937	0.00580565099054675	Axl/Casp1/Casp4/Cd300lf/Cd40/Cd74/Cxcr4/Irf7/Laptm5/Mmp12/Mmp8/Sting1/Ticam2/Tlr4/Trem2	15	Liver	Male	WT	Up
GO:0001937	negative regulation of endothelial cell proliferation	11/1285	39/12665	0.282051282051282	2.77990621570388	3.74078212657318	0.00129278287956109	0.00825367950357253	0.00580750716032823	Acvrl1/Alox5/Col4a3/Cxcr3/Flt1/Gdf2/Gja1/Mef2c/Ptprm/Thbs1/Tnf	11	Liver	Male	WT	Up
GO:0002347	response to tumor cell	11/1285	39/12665	0.282051282051282	2.77990621570388	3.74078212657318	0.00129278287956109	0.00825367950357253	0.00580750716032823	Abi3/Cd24a/Cd274/Havcr2/Klf4/Klrk1/Laptm5/Nkg7/Notch1/Spi1/Tgfb1	11	Liver	Male	WT	Up
GO:0060043	regulation of cardiac muscle cell proliferation	11/1285	39/12665	0.282051282051282	2.77990621570388	3.74078212657318	0.00129278287956109	0.00825367950357253	0.00580750716032823	Ccnb1/Cdk1/Fgfr1/Gja1/Mef2c/Notch1/Nrg1/Tbx2/Tbx20/Tgfbr2/Tgfbr3	11	Liver	Male	WT	Up
GO:0044706	multi-multicellular organism process	28/1285	152/12665	0.184210526315789	1.81558468154823	3.39919450179713	0.00130051017905834	0.00829292517581794	0.00583512145313891	Abcb1a/Ace/Acod1/Adcy7/Akt1/Arhgdib/Ccl2/Cd38/Ctsb/Ddr1/Emp2/Gja1/Havcr2/Hexb/Itgb3/Mmp12/Mmp2/Mmp9/Pla2g4a/Prdm1/Ptafr/Ptgis/Rgs2/Sh3pxd2b/Slc38a1/Sult1e1/Tgfb1/Thbd	28	Liver	Male	WT	Up
GO:0001516	prostaglandin biosynthetic process	8/1285	23/12665	0.347826086956522	3.42818474031467	3.91654963010545	0.00133611226928383	0.0084277850831749	0.00593001245021212	Anxa1/Cd74/Hpgds/Il1b/Pla2g4a/Ptgis/Ptgs1/Tbxas1	8	Liver	Male	WT	Up
GO:0002710	negative regulation of T cell mediated immunity	8/1285	23/12665	0.347826086956522	3.42818474031467	3.91654963010545	0.00133611226928383	0.0084277850831749	0.00593001245021212	Cd274/Cd80/H2-M3/Il7r/Nckap1l/Ptprc/Spn/Vsir	8	Liver	Male	WT	Up
GO:0006691	leukotriene metabolic process	8/1285	23/12665	0.347826086956522	3.42818474031467	3.91654963010545	0.00133611226928383	0.0084277850831749	0.00593001245021212	Alox5/Alox5ap/Cyp4f18/Dpep2/Ncf1/Pla2g4a/Syk/Tlr4	8	Liver	Male	WT	Up
GO:0006907	pinocytosis	8/1285	23/12665	0.347826086956522	3.42818474031467	3.91654963010545	0.00133611226928383	0.0084277850831749	0.00593001245021212	Ankfy1/Axl/Dock2/Ehd4/Mapkapk3/Ppt1/Pycard/Snx5	8	Liver	Male	WT	Up
GO:0010575	positive regulation of vascular endothelial growth factor production	8/1285	23/12665	0.347826086956522	3.42818474031467	3.91654963010545	0.00133611226928383	0.0084277850831749	0.00593001245021212	Brca1/C3ar1/C5ar1/Cyp1b1/Flt4/Hpse/Il1a/Il1b	8	Liver	Male	WT	Up
GO:0036336	dendritic cell migration	8/1285	23/12665	0.347826086956522	3.42818474031467	3.91654963010545	0.00133611226928383	0.0084277850831749	0.00593001245021212	Alox5/Ano6/Asb2/Eps8/Slamf8/Slamf9/Spi1/Trpm2	8	Liver	Male	WT	Up
GO:0043129	surfactant homeostasis	8/1285	23/12665	0.347826086956522	3.42818474031467	3.91654963010545	0.00133611226928383	0.0084277850831749	0.00593001245021212	Adgrf5/Epas1/Lpcat1/Napsa/Oas1a/Oas1g/Pla2g4a/Tgfb1	8	Liver	Male	WT	Up
GO:0046457	prostanoid biosynthetic process	8/1285	23/12665	0.347826086956522	3.42818474031467	3.91654963010545	0.00133611226928383	0.0084277850831749	0.00593001245021212	Anxa1/Cd74/Hpgds/Il1b/Pla2g4a/Ptgis/Ptgs1/Tbxas1	8	Liver	Male	WT	Up
GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	8/1285	23/12665	0.347826086956522	3.42818474031467	3.91654963010545	0.00133611226928383	0.0084277850831749	0.00593001245021212	Alox5/Ccr2/Elane/Fut4/Gcnt1/Itgb2/Ptafr/Tnf	8	Liver	Male	WT	Up
GO:0001961	positive regulation of cytokine-mediated signaling pathway	14/1285	57/12665	0.245614035087719	2.42077957539764	3.61249218892836	0.00134003349582102	0.00843224914396729	0.00593315348143398	Axl/Casp1/Casp4/Cd300lf/Cd40/Cd74/Cxcr4/Irf7/Laptm5/Mmp12/Mmp8/Sting1/Ticam2/Trem2	14	Liver	Male	WT	Up
GO:0032414	positive regulation of ion transmembrane transporter activity	14/1285	57/12665	0.245614035087719	2.42077957539764	3.61249218892836	0.00134003349582102	0.00843224914396729	0.00593315348143398	Abcb1a/Adrb2/Atp1b3/Ccl2/Ccr2/Ctss/Ednra/Hspa2/P2ry6/Plcg2/Scn1b/Stim1/Stk39/Trem2	14	Liver	Male	WT	Up
GO:0044409	symbiont entry into host	20/1285	96/12665	0.208333333333333	2.05333981841764	3.48112516572842	0.0013435088405032	0.00844399328737819	0.00594141697130189	Axl/Cd300ld/Cd300lf/Cd74/Ciita/Clec5a/Ctsb/Exoc2/Grk2/Ifitm1/Ifitm6/Ilf3/Itgb3/Ly6e/Nectin4/Siglec1/Slc7a1/Tmprss2/Tpcn2/Trim30a	20	Liver	Male	WT	Up
GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	12/1285	45/12665	0.266666666666667	2.62827496757458	3.67680171372115	0.00135544522453056	0.0084986577518953	0.00597988033409193	Cd274/Cd80/H2-M3/Havcr2/Il7r/Nckap1l/Pf4/Ptpn6/Ptprc/Spn/Svep1/Vsir	12	Liver	Male	WT	Up
GO:0061005	cell differentiation involved in kidney development	12/1285	45/12665	0.266666666666667	2.62827496757458	3.67680171372115	0.00135544522453056	0.0084986577518953	0.00597988033409193	Basp1/Cd24a/Ednra/Iqgap1/Mef2c/Mmp9/Notch1/Pax8/Pdgfb/Prkx/Prom1/Ptpro	12	Liver	Male	WT	Up
GO:0061515	myeloid cell development	18/1285	83/12665	0.216867469879518	2.13745253387089	3.49352111105731	0.00142106729528194	0.00889947633131219	0.00626190688587997	Adgrf5/App/Csf1r/Evi2b/Fbn1/Fli1/Flna/G6pdx/Itgam/Ltf/Nckap1l/Nrros/Pip4k2a/Ptpn6/Rac2/Sh2b3/Tyrobp/Wasf2	18	Liver	Male	WT	Up
GO:0048678	response to axon injury	16/1285	70/12665	0.228571428571429	2.25280711506392	3.5318319339986	0.0014336712568282	0.00896770769467748	0.00630991627746482	Axl/Cdk1/Enpp1/Flna/Igf1r/Kcnb1/Klf4/Lyn/Mmp2/Nrg1/P2ry12/Plcg2/Stk24/Tnc/Trem2/Tyrobp	16	Liver	Male	WT	Up
GO:0051056	regulation of small GTPase mediated signal transduction	36/1285	213/12665	0.169014084507042	1.66580807804023	3.29295040187556	0.00148990563884204	0.00930635850333689	0.00654819994177347	Arhgap19/Arhgap25/Arhgdib/Arhgef2/Arrb1/Cbl/Cdc42se2/Cyrib/Cyth3/Cyth4/Dock10/Dock11/Dock2/Dynlt1a/Eps8/F2rl1/Foxm1/Gpr55/Heg1/Map4k4/Mmd2/Myo9b/Notch1/Nrg1/Pik3cg/Ppp2cb/Psd4/Rap1gap2/Rasa3/Rasa4/Rasal1/Rasgrp1/Sema4d/Sh3bp1/Tagap/Timp2	36	Liver	Male	WT	Up
GO:0048608	reproductive structure development	39/1285	236/12665	0.165254237288136	1.62875090681264	3.27629059877819	0.00149358967637591	0.00930635850333689	0.00654819994177347	Abcb1a/Ace/Arrb1/Axl/Bcl2l11/Casp2/Cbl/Ccnd1/Cd44/Cyp1b1/Dmrta1/Flna/Fst/Gfra1/Gja1/Grk2/Hmgb2/Igf1r/Il1a/Lfng/Mmp14/Mmp2/Notch1/Patz1/Pde4d/Pdgfra/Pla2g4a/Plaur/Prlr/Psap/Ptger4/Rarg/Runx1/Serpinb6a/Serpine1/Tcf7/Tifab/Tlr9/Tnc	39	Liver	Male	WT	Up
GO:0032570	response to progesterone	10/1285	34/12665	0.294117647058824	2.8988326848249	3.72540225709827	0.00150022471299981	0.00930635850333689	0.00654819994177347	Abcb1a/Abhd2/Acod1/Ccl2/Cd38/Cyp1b1/Mbp/Ptger2/Tgfb1/Tgfb3	10	Liver	Male	WT	Up
GO:0034110	regulation of homotypic cell-cell adhesion	10/1285	34/12665	0.294117647058824	2.8988326848249	3.72540225709827	0.00150022471299981	0.00930635850333689	0.00654819994177347	C1qtnf1/Ccl5/Cd24a/Emilin2/Lyn/Plaur/Prkcd/Sh2b3/Syk/Ubash3b	10	Liver	Male	WT	Up
GO:0045589	regulation of regulatory T cell differentiation	10/1285	34/12665	0.294117647058824	2.8988326848249	3.72540225709827	0.00150022471299981	0.00930635850333689	0.00654819994177347	Cd28/Cd44/Ctla2a/Gimap3/H2-M3/Il2rg/Lck/Sh2b3/Tgfb1/Vsir	10	Liver	Male	WT	Up
GO:0045907	positive regulation of vasoconstriction	10/1285	34/12665	0.294117647058824	2.8988326848249	3.72540225709827	0.00150022471299981	0.00930635850333689	0.00654819994177347	Ace/Akt1/Alox5/Cd38/Cysltr1/Gja1/Grk2/Pdgfb/Ptgs1/Tbxas1	10	Liver	Male	WT	Up
GO:1904894	positive regulation of receptor signaling pathway via STAT	10/1285	34/12665	0.294117647058824	2.8988326848249	3.72540225709827	0.00150022471299981	0.00930635850333689	0.00654819994177347	Ccl5/Cyp1b1/Il10ra/Il10rb/Il7r/Mgat5/Notch1/Prlr/Tgfb1/Tnf	10	Liver	Male	WT	Up
GO:0030500	regulation of bone mineralization	15/1285	64/12665	0.234375	2.31000729571984	3.53042572726964	0.00152708957952228	0.0094506675864775	0.00664973962880356	Acvr2b/Adrb2/Alox5/Ano6/Bmp2k/Ccr1/Csf1r/Enpp1/Gja1/Ltf/Mef2c/P2rx7/Rflnb/Slc8a1/Srgn	15	Liver	Male	WT	Up
GO:0061045	negative regulation of wound healing	15/1285	64/12665	0.234375	2.31000729571984	3.53042572726964	0.00152708957952228	0.0094506675864775	0.00664973962880356	Alox5/Anxa5/C1qtnf1/Kng2/Pdgfb/Pdgfra/Plaur/Prkcd/Serpine1/Sh2b3/Thbd/Thbs1/Tnf/Tspan8/Ubash3b	15	Liver	Male	WT	Up
GO:0002467	germinal center formation	6/1285	14/12665	0.428571428571429	4.22401334074486	4.05568581615847	0.00157885827757866	0.00971377284962815	0.00683486744955383	H2-DMa/Klhl6/Mef2c/Pkn1/Tnfaip3/Tnfsf13	6	Liver	Male	WT	Up
